latitude,longitude
21.438070866554735,77.16311112365945
18.797464607537673,76.24131121222287
19.77221749797225,74.68303040955627
22.00960734386983,78.39217767224154
19.109184762460696,79.16034426510537
18.00520405024179,77.25090159141531
13.885204791002938,80.80806027340077
